1,3,3,47,37,33,47,12.3333,11,15,21,20,15,7,6.6667,3,6,8,2.449,2.3581,1.7988,8,9,5,2.8984,2.1166,2.869,13.2204,16.4769,13.4746,1.7318,1.9606,1.8348,12.8661,14.1626,12.6764,1.34,1.6811,1.0148,1,4844.8554
2,3,3,40,45,39,20,15,13,20,19,20,10,6.3333,6.6667,4,5,7,1.9438,2.298,2.4582,8,9,6,2.3407,2.4987,2.8635,14.915,11.7645,13.1863,1.3467,1.1778,1.0486,14.1458,13.0559,13.7457,1.1215,1.8925,1.3891,1,7586.0367
1,2,4,46,44,45,46,22,11.25,18,21,23,18,10.5,5.75,4,6,3,1.9405,2.1824,1.5786,4,6,6,2.4436,2.7048,2.6974,15.393,11.9379,12.6519,1.6985,1.8803,1.1098,11.7428,13.8566,13.7006,1.9702,1.9595,1.4151,1,5143.9684
1,4,3,35,47,32,35,11.75,10.6667,16,16,24,16,4,8,6,3,6,1.9733,1.8354,2.136,9,6,4,2.4491,2.9467,2.584,16.4911,13.7331,11.4956,1.6724,1.11,1.0046,12.1064,14.602,12.3567,1.9966,1.2293,1.5188,1,5723.831
2,1,1,31,50,44,15.5,50,44,21,15,17,10.5,15,17,8,6,7,1.7973,1.7621,1.8725,8,8,4,2.8703,2.0444,2.0576,12.9293,14.7206,13.291,1.3436,1.4926,1.6634,14.302,14.078,12.2769,1.7705,1.1279,1.4102,1,2734.4774
4,3,4,34,42,40,8.5,14,10,23,25,20,5.75,8.3333,5,5,6,8,2.1666,1.5509,2.3864,5,7,8,2.7614,2.6514,2.0294,12.6009,11.9188,14.0791,1.228,1.9412,1.3164,12.3422,11.4593,14.0099,1.3952,1.9124,1.64,1,7978.4673
3,1,2,37,41,40,12.3333,41,20,20,22,22,6.6667,22,11,3,6,5,1.8279,1.7699,1.6139,5,6,7,2.0124,2.324,2.0409,15.5567,16.2198,15.7244,1.2577,1.5673,1.1669,11.3265,12.6397,12.3315,1.8882,1.1272,1.8878,1,4469.8373
1,2,2,42,48,43,42,24,21.5,20,21,25,20,10.5,12.5,6,6,6,2.0037,2.029,2.2858,4,5,7,2.9917,2.507,2.2649,14.2611,12.5871,15.0105,1.5102,1.6372,1.9825,14.2911,14.5115,13.0933,1.2622,1.1399,1.9473,1,4497.2127
1,4,2,48,50,36,48,12.5,18,18,17,22,18,4.25,11,6,5,8,2.0361,2.197,1.6375,7,6,6,2.2209,2.9336,2.7806,11.7504,11.4927,12.9959,1.5713,1.0747,1.4692,14.461,13.4306,14.4063,1.7873,1.187,1.8908,1,6314.1303
3,3,2,41,45,37,13.6667,15,18.5,23,15,23,7.6667,5,11.5,3,3,8,2.3852,2.0228,2.2864,6,7,4,2.3776,2.7536,2.5213,12.7302,14.0715,13.1646,1.1169,1.6585,1.561,14.9771,13.7978,11.2472,1.1382,1.4415,1.6403,1,5765.46
2,1,2,32,49,30,16,49,15,18,20,25,9,20,12.5,8,6,7,1.7225,2.4461,1.7502,8,6,4,2.7651,2.3175,2.408,16.1542,13.7909,14.1138,1.3421,1.7648,1.018,14.6858,11.2089,11.6694,1.5065,1.319,1.6671,1,4143.2061
2,3,1,39,42,36,19.5,14,36,22,21,23,11,7,23,3,4,4,1.8368,1.6831,2.4657,8,4,8,2.8522,2.7879,2.477,11.2321,14.2794,11.6074,1.8591,1.7295,1.7536,12.871,14.9987,13.0628,1.69,1.685,1.8803,1,3832.9324
4,4,1,42,38,33,10.5,9.5,33,24,17,24,6,4.25,24,5,8,6,2.2809,1.8789,1.8359,8,9,6,2.3134,2.6734,2.6252,16.1387,11.2469,13.1622,1.1239,1.9727,1.9449,12.8516,11.7742,11.5615,1.6333,1.1867,1.7144,1,7154.1484
4,3,3,45,44,46,11.25,14.6667,15.3333,17,22,22,4.25,7.3333,7.3333,3,7,4,2.2385,1.5539,1.8756,7,7,5,2.4356,2.3484,2.7429,12.7011,15.9263,11.2885,1.5686,1.9907,1.1248,11.5927,13.2733,12.6493,1.1748,1.6248,1.7942,1,8373.8723
3,3,4,49,44,34,16.3333,14.6667,8.5,22,15,25,7.3333,5,6.25,6,3,8,2.1267,1.6796,2.0773,7,6,6,2.3796,2.232,2.5528,14.7204,15.1677,11.6131,1.3163,1.0813,1.9202,13.2902,12.4864,12.8328,1.3967,1.6077,1.1414,1,7610.2172
4,1,3,31,40,38,7.75,40,12.6667,17,20,22,4.25,20,7.3333,8,4,7,2.2175,1.8574,2.4501,7,7,9,2.1205,2.4774,2.8374,11.7095,14.8918,14.6248,1.3886,1.0141,1.2713,11.7795,13.1113,14.0789,1.0893,1.6894,1.7254,1,5678.5082
4,4,3,39,34,34,9.75,8.5,11.3333,24,24,15,6,6,5,3,3,3,2.4937,2.2607,1.9054,9,8,4,2.9929,2.3932,2.5553,13.1833,11.2777,13.3558,1.4328,1.9712,1.9329,11.4676,12.9979,13.9885,1.6413,1.0021,1.4864,1,8262.6998
2,1,1,45,50,38,22.5,50,38,25,21,16,12.5,21,16,5,8,6,1.5995,2.0702,2.2965,4,9,8,2.5045,2.6828,2.9314,14.0928,16.5389,13.118,1.4699,1.039,1.7508,12.3914,14.0211,12.1165,1.7834,1.2594,1.772,1,3299.7127
4,4,4,33,50,46,8.25,12.5,11.5,24,21,23,6,5.25,5.75,3,5,5,2.2709,1.8231,1.5862,8,4,5,2.6139,2.7747,2.0212,14.875,14.7059,14.9884,1.9448,1.9192,1.3655,13.2385,13.1238,11.2273,1.6787,1.4848,1.8963,1,8762.9245
1,3,2,38,44,30,38,14.6667,15,25,19,15,25,6.3333,7.5,6,7,6,1.8373,2.2544,1.7628,7,7,4,2.3612,2.5368,2.2142,14.0211,12.5991,13.8889,1.4045,1.4584,1.1011,13.9764,11.4217,12.3729,1.7101,1.9924,1.664,1,4235.8804
4,1,1,47,43,34,11.75,43,34,20,15,16,5,15,16,6,6,3,2.125,2.2211,1.8173,9,8,4,2.0565,2.9716,2.9862,15.443,16.2746,11.7046,1.6354,1.0914,1.0426,13.2835,11.4479,12.677,1.5985,1.3482,1.7078,1,4640.2436
4,3,2,50,44,43,12.5,14.6667,21.5,24,25,16,6,8.3333,8,8,3,4,1.9483,2.15,1.5897,5,8,5,2.3285,2.9536,2.5794,11.6047,16.4398,15.62,1.4258,1.6168,1.461,13.0494,14.3973,13.0269,1.622,1.8915,1.2931,1,6542.8426
3,2,2,47,42,50,15.6667,21,25,19,15,25,6.3333,7.5,12.5,4,8,4,2.3277,2.1804,1.7966,4,8,5,2.2099,2.6321,2.3025,14.0259,15.9233,16.0922,1.7307,1.2559,1.7814,13.5275,14.0914,12.5271,1.2297,1.1661,1.0744,1,5611.0317
2,3,4,43,33,49,21.5,11,12.25,19,19,21,9.5,6.3333,5.25,5,8,3,2.1074,2.2257,1.7345,9,7,8,2.9045,2.7939,2.5391,16.0351,14.8901,12.8316,1.8307,1.0981,1.5014,14.7294,13.7943,12.3846,1.3114,1.38,1.8818,1,7398.0291
4,2,1,43,49,32,10.75,24.5,32,15,18,24,3.75,9,24,5,8,6,2.3209,1.7099,2.0641,5,6,7,2.1877,2.6482,2.1624,14.8163,15.1681,11.2582,1.4207,1.317,1.694,13.9533,11.918,13.0558,1.4585,1.7249,1.2471,1,5272.1238
1,1,3,49,34,43,49,34,14.3333,17,16,17,17,16,5.6667,3,6,4,2.1905,2.1346,1.6159,6,5,8,2.4183,2.4685,2.7575,12.2073,16.548,12.7925,1.822,1.936,1.4798,13.0326,12.1322,14.2662,1.5258,1.0432,1.2683,1,4063.4698
4,1,1,31,33,32,7.75,33,32,22,23,19,5.5,23,19,6,4,4,1.9802,1.8751,1.9805,6,9,4,2.0526,2.8992,2.7748,14.8993,14.2396,12.4504,1.9383,1.9446,1.3746,11.8499,14.6898,12.715,1.8598,1.1989,1.6161,1,4481.1648
1,3,3,33,30,44,33,10,14.6667,20,23,17,20,7.6667,5.6667,6,8,7,1.8481,1.6192,1.9879,5,9,9,2.7065,2.3737,2.3852,13.9918,16.2433,12.4416,1.6241,1.4684,1.9566,13.6221,14.1443,14.7099,1.3197,1.1421,1.6162,1,4902.6916
3,1,1,34,46,47,11.3333,46,47,24,24,22,8,24,22,4,5,4,2.2736,1.5802,2.3679,4,4,6,2.3011,2.4128,2.3876,12.6279,14.7996,13.6635,1.9823,1.1883,1.1383,11.5289,11.3326,13.347,1.9326,1.4761,1.4677,1,3363.8123
1,4,4,34,35,40,34,8.75,10,23,20,16,23,5,4,3,6,4,2.3125,2.4553,2.4654,5,8,5,2.6165,2.1884,2.7282,12.5986,12.2251,11.5508,1.0092,1.6225,1.2991,13.9535,14.7578,12.8182,1.8477,1.6667,1.1981,1,7946.0027
4,1,2,36,41,47,9,41,23.5,22,23,25,5.5,23,12.5,6,7,5,1.8467,2.2551,2.3202,9,5,9,2.3575,2.552,2.8444,15.0351,14.2853,11.6314,1.3877,1.1019,1.7687,12.1755,13.0567,12.4927,1.5621,1.6189,1.8743,1,4911.4674
3,3,4,46,41,45,15.3333,13.6667,11.25,18,23,19,6,7.6667,4.75,7,5,7,1.5306,1.6898,1.7009,4,5,7,2.8073,2.2548,2.7189,16.1049,11.4116,12.0514,1.2027,1.4822,1.5176,12.2324,12.402,14.9616,1.9437,1.9014,1.357,1,6475.3712
2,1,3,39,37,47,19.5,37,15.6667,18,20,22,9,20,7.3333,4,5,5,2.2562,2.3895,1.7895,7,6,5,2.7871,2.2074,2.0777,14.956,11.214,13.7413,1.3898,1.0189,1.3348,11.5536,14.3922,12.504,1.5205,1.9563,1.2834,1,5282.9054
4,3,2,42,40,41,10.5,13.3333,20.5,22,23,21,5.5,7.6667,10.5,5,5,4,2.3399,1.5225,1.6826,6,5,9,2.7111,2.0529,2.5361,12.038,15.8769,12.6674,1.4657,1.9129,1.2221,14.7916,13.2334,12.8121,1.6822,1.1196,1.1562,1,7114.3444
1,1,1,32,31,46,32,31,46,19,19,22,19,19,22,4,3,6,1.517,1.6532,2.0541,4,6,6,2.8504,2.4659,2.5951,15.8856,15.203,16.011,1.2406,1.5877,1.0415,13.1005,12.6139,12.7353,1.5924,1.4701,1.644,1,2858.783
3,3,3,38,31,39,12.6667,10.3333,13,21,16,19,7,5.3333,6.3333,3,7,3,2.335,2.1414,1.5126,4,8,4,2.0038,2.5766,2.6382,11.8667,15.0847,11.7769,1.7362,1.3786,1.4983,12.47,11.6535,14.5208,1.4407,1.9952,1.1821,1,6750.4729
4,2,4,43,41,45,10.75,20.5,11.25,19,20,24,4.75,10,6,6,3,3,1.7164,2.4131,2.365,9,6,9,2.8759,2.8648,2.8036,12.3666,13.2911,12.4337,1.5682,1.4786,1.7557,14.1004,12.1587,13.113,1.2107,1.6053,1.1276,1,7849.4088
2,1,1,36,31,40,18,31,40,16,23,17,8,23,17,3,5,6,1.7464,2.0073,2.3224,8,9,5,2.2204,2.1528,2.509,15.6714,11.7496,14.3526,1.2419,1.8286,1.735,11.4241,11.8872,12.0856,1.8562,1.7854,1.034,1,3371.184
3,2,2,32,42,50,10.6667,21,25,16,24,23,5.3333,12,11.5,3,8,8,2.2796,2.115,1.8182,5,7,8,2.7169,2.6366,2.5657,13.3113,14.9461,13.9874,1.6823,1.3398,1.323,14.5372,14.9549,14.7696,1.4131,1.2029,1.4978,1,6645.4258
2,2,3,30,45,43,15,22.5,14.3333,19,23,24,9.5,11.5,8,3,7,3,2.2252,2.2942,1.6825,5,7,6,2.4263,2.7971,2.9043,15.3709,16.4236,11.8352,1.6297,1.0543,1.1076,14.3144,12.2419,13.4182,1.2146,1.476,1.6672,1,5210.7339
1,1,1,37,45,35,37,45,35,16,17,17,16,17,17,4,6,7,2.0206,2.1925,1.6495,7,8,5,2.5126,2.0009,2.486,15.3106,15.8547,16.549,1.5198,1.5741,1.7456,13.2359,14.468,13.7958,1.8237,1.4242,1.2507,1,3117.5306
4,3,4,33,43,41,8.25,14.3333,10.25,16,18,22,4,6,5.5,7,5,4,2.0147,2.1293,1.6577,4,7,7,2.0453,2.8033,2.6639,16.0193,15.0325,11.937,1.8703,1.0744,1.042,14.6972,13.1517,11.7861,1.4671,1.4698,1.1199,1,8729.1072
1,4,4,47,48,35,47,12,8.75,18,23,22,18,5.75,5.5,6,8,7,1.7156,1.609,2.1589,8,6,6,2.3145,2.0292,2.7956,16.0867,11.8408,14.8827,1.0883,1.7665,1.5821,12.5174,12.396,11.2291,1.8118,1.1194,1.3775,1,6841.9237
1,4,2,45,37,33,45,9.25,16.5,22,25,19,22,6.25,9.5,3,5,4,1.5779,1.6316,2.3895,6,5,4,2.734,2.0606,2.7409,11.8892,13.683,15.7068,1.1714,1.6854,1.9901,14.2872,11.5849,12.8373,1.5959,1.9473,1.5927,1,5647.0908
3,3,2,48,31,45,16,10.3333,22.5,15,23,16,5,7.6667,8,8,7,5,2.3498,2.0794,1.5303,6,6,5,2.2635,2.4203,2.7865,14.0016,13.5428,12.0931,1.3431,1.3484,1.9143,11.8194,13.9941,12.6448,1.6113,1.5871,1.0115,1,5014.5886
1,3,1,48,35,38,48,11.6667,38,25,25,16,25,8.3333,16,8,3,7,2.3549,2.2022,1.6657,9,5,9,2.8902,2.1491,2.3724,14.6319,12.3742,14.2659,1.2977,1.1886,1.9642,13.2353,11.8011,14.9295,1.5865,1.6729,1.2992,1,3034.4146
3,3,1,36,35,42,12,11.6667,42,24,20,19,8,6.6667,19,3,4,5,2.4861,2.3191,2.3237,4,7,7,2.9644,2.3612,2.7983,12.25,12.5864,14.238,1.0323,1.8382,1.1824,14.8365,11.9685,12.5293,1.0188,1.0878,1.7424,1,4994.6546
2,2,3,38,44,42,19,22,14,16,17,25,8,8.5,8.3333,7,8,4,2.0797,2.1408,1.6995,8,6,8,2.1468,2.1047,2.6129,16.4179,13.1366,12.2197,1.633,1.1389,1.2439,12.4585,11.4384,14.2868,1.8708,1.6622,1.1929,1,4949.3957
2,2,1,33,47,31,16.5,23.5,31,19,17,23,9.5,8.5,23,3,6,4,2.1466,2.1678,1.7833,6,8,9,2.5168,2.1617,2.9461,13.9367,15.5092,11.3998,1.1533,1.153,1.0995,14.7805,14.3794,13.5596,1.1391,1.0908,1.8819,1,4146.5048
2,2,3,39,50,33,19.5,25,11,15,18,22,7.5,9,7.3333,5,6,3,2.2251,1.5767,2.4924,9,6,8,2.5048,2.3356,2.7854,13.6972,12.4709,15.4016,1.4607,1.5648,1.7863,11.569,11.4749,13.1376,1.473,1.6022,1.5355,1,5431.182
3,1,4,46,32,45,15.3333,32,11.25,16,16,18,5.3333,16,4.5,7,5,4,2.2526,2.1632,2.0459,6,9,8,2.1373,2.3175,2.791,14.6271,16.0837,15.4531,1.0026,1.0695,1.6188,11.7449,11.5751,11.3311,1.6971,1.1091,1.0401,1,6636.7037
1,4,3,30,36,48,30,9,16,23,22,21,23,5.5,7,4,7,3,1.8095,1.9682,1.8557,6,9,9,2.8299,2.5514,2.352,15.067,12.6814,15.6534,1.2925,1.8492,1.2278,11.3566,12.1981,13.222,1.3241,1.2785,1.0597,1,5485.2537
2,4,1,31,36,33,15.5,9,33,24,20,22,12,5,22,4,3,8,2.3695,1.7435,1.633,8,4,4,2.9827,2.0444,2.5668,15.3961,14.7296,15.4975,1.8235,1.7049,1.9671,12.8446,11.7174,14.0861,1.7773,1.1089,1.4225,1,5108.444
4,4,4,37,42,46,9.25,10.5,11.5,24,15,25,6,3.75,6.25,8,4,7,1.7126,1.8799,1.926,8,4,8,2.7361,2.7998,2.0738,11.4097,15.6295,14.9524,1.1998,1.8549,1.9091,12.8034,13.8963,12.0874,1.6926,1.2489,1.4529,1,8638.0789
2,2,4,37,44,49,18.5,22,12.25,19,22,24,9.5,11,6,3,7,3,2.4298,1.9865,2.2429,6,9,9,2.2814,2.1208,2.2275,13.8015,13.2974,15.2711,1.7175,1.4039,1.3366,13.3691,14.7022,14.9949,1.2067,1.5269,1.0031,1,6555.067
3,1,4,30,35,30,10,35,7.5,21,15,20,7,15,5,3,3,5,1.9623,1.8633,1.5458,9,7,8,2.0328,2.2121,2.0139,12.0873,12.2515,11.5217,1.0277,1.4713,1.601,13.4075,13.6746,11.747,1.2616,1.6181,1.9457,1,4453.9645
2,2,2,49,43,30,24.5,21.5,15,16,18,16,8,9,8,6,8,8,1.7055,1.5357,1.9192,5,4,6,2.4459,2.2682,2.2846,12.8841,11.4294,14.0748,1.146,1.1666,1.3798,12.1986,13.6555,14.3817,1.4972,1.204,1.9312,1,5159.2402
2,2,1,42,46,43,21,23,43,20,16,21,10,8,21,3,5,3,1.727,2.4587,1.5136,6,8,7,2.8334,2.8921,2.822,11.5881,14.4213,14.8333,1.7421,1.3636,1.8275,12.0812,12.5124,11.5611,1.7139,1.0002,1.2926,1,3880.746
2,1,4,49,37,30,24.5,37,7.5,25,19,20,12.5,19,5,4,5,5,2.1208,2.1811,2.0065,8,6,9,2.443,2.3325,2.7461,14.6069,15.3062,13.3137,1.2124,1.1243,1.2509,11.4355,13.0571,12.6264,1.9049,1.0141,1.2978,1,5122.6641
1,2,3,47,46,50,47,23,16.6667,18,23,24,18,11.5,8,3,7,3,2.3106,2.4167,2.4673,4,4,8,2.5262,2.1739,2.9918,12.4936,12.5788,12.7842,1.319,1.1107,1.1358,12.3348,14.5337,14.9546,1.4766,1.3864,1.924,1,5345.67
4,1,3,42,42,42,10.5,42,14,19,24,15,4.75,24,5,7,5,5,2.0916,1.7381,1.9905,9,4,5,2.4009,2.9391,2.0624,12.6337,14.3099,14.6513,1.38,1.386,1.5253,13.5051,11.2891,14.0981,1.2745,1.0147,1.6186,1,5639.7955
1,2,1,42,31,43,42,15.5,43,16,16,15,16,8,15,3,8,7,1.6124,2.1457,2.3532,4,4,4,2.5192,2.1669,2.041,11.6516,14.839,13.562,1.9066,1.5693,1.4207,14.7729,12.6957,12.9889,1.6621,1.8021,1.6435,1,3949.3834
4,4,2,36,33,42,9,8.25,21,15,20,21,3.75,5,10.5,8,6,8,2.3059,1.5691,2.0606,5,4,6,2.4396,2.384,2.5356,13.8414,12.4419,15.1361,1.5919,1.9764,1.9951,14.1298,13.5482,11.6496,1.7277,1.6403,1.8545,1,6771.314
3,1,2,35,35,35,11.6667,35,17.5,22,20,24,7.3333,20,12,8,3,6,2.3454,2.4001,2.4195,5,7,4,2.1891,2.2211,2.5758,14.2193,11.2604,15.8814,1.3307,1.583,1.0563,13.8273,13.2424,12.8623,1.7411,1.0838,1.7403,1,4253.6226
1,1,3,33,41,38,33,41,12.6667,18,20,25,18,20,8.3333,8,8,3,2.0681,1.8939,2.24,5,7,5,2.6527,2.8198,2.4454,16.0913,15.2283,11.7745,1.9555,1.2735,1.1687,13.9386,14.7712,12.1309,1.1205,1.2619,1.126,1,4144.4041
3,4,4,32,37,30,10.6667,9.25,7.5,15,21,16,5,5.25,4,8,5,3,2.145,1.9446,1.9478,9,7,4,2.6705,2.5009,2.5435,11.6026,15.8469,16.4884,1.4404,1.839,1.3689,13.8788,12.1042,11.9424,1.8554,1.6294,1.2851,1,8425.2543
2,4,3,34,36,34,17,9,11.3333,18,24,24,9,6,8,4,3,4,1.9313,2.4148,1.8373,7,5,8,2.3173,2.5818,2.4442,14.1009,14.3638,12.9947,1.0375,1.4206,1.8438,12.4243,13.0403,12.0782,1.6301,1.8168,1.5951,1,5783.6195
3,2,3,30,49,50,10,24.5,16.6667,16,15,23,5.3333,7.5,7.6667,8,8,6,2.3674,1.7124,2.3647,7,4,9,2.5217,2.0867,2.0783,12.8378,15.0378,11.3257,1.0224,1.8432,1.6295,14.0756,12.0969,13.8701,1.0379,1.8735,1.0938,1,6455.7727
2,2,2,43,35,45,21.5,17.5,22.5,15,19,25,7.5,9.5,12.5,8,5,4,2.0372,2.4118,1.6575,4,4,8,2.5159,2.7968,2.6405,11.8182,12.0443,13.0559,1.8747,1.7405,1.8968,12.8712,13.8994,13.8838,1.8049,1.9496,1.2631,1,5849.386
1,4,3,46,45,43,46,11.25,14.3333,16,22,24,16,5.5,8,7,3,5,1.5528,1.6498,1.8049,5,5,6,2.6252,2.4124,2.7663,15.2913,12.1642,12.9646,1.2665,1.6123,1.8873,14.9839,13.1117,11.8558,1.4044,1.7376,1.9338,1,5365.5175
1,2,2,44,42,48,44,21,24,19,25,20,19,12.5,10,6,5,4,2.2383,2.4198,1.98,9,6,6,2.1911,2.2137,2.5438,14.0744,15.0125,15.9243,1.7549,1.5846,1.7581,12.8161,11.4931,13.0637,1.7793,1.7179,1.4018,1,4138.1637
3,1,2,30,37,33,10,37,16.5,15,20,15,5,20,7.5,4,3,6,1.7379,2.391,2.4955,4,6,8,2.5672,2.9998,2.5104,11.2403,11.3822,16.3099,1.5785,1.4936,1.929,13.7161,11.9469,13.3796,1.0704,1.1895,1.1744,1,3771.4568
3,1,2,39,37,32,13,37,16,15,20,18,5,20,9,4,5,3,2.2187,2.1043,2.1622,9,4,9,2.102,2.4891,2.5953,13.7134,15.1737,13.7257,1.7021,1.3458,1.9879,13.1365,11.6764,14.3932,1.861,1.0694,1.0928,1,4742.305
4,4,3,44,35,43,11,8.75,14.3333,18,24,15,4.5,6,5,3,4,5,1.7092,1.6469,1.7652,6,4,4,2.0026,2.9656,2.4502,11.5287,11.4348,12.5254,1.9709,1.1213,1.6051,12.4137,14.6988,14.0304,1.0861,1.5019,1.7183,1,8467.3542
3,4,4,49,43,46,16.3333,10.75,11.5,23,23,18,7.6667,5.75,4.5,8,8,4,2.1082,1.7908,1.719,4,9,7,2.0755,2.3602,2.1216,14.3358,11.2416,16.0234,1.0395,1.2166,1.7515,12.6429,14.143,12.7768,1.1882,1.1187,1.1397,1,8431.1988
