2,2,4,49,36,37,24.5,18.0,9.25,19,17,17,9.5,8.5,4.25,7,3,7,2.4824,2.1322,1.8821,4,6,7,2.7696,2.5246,2.4203,12.6406,12.3702,12.2496,1.0827,1.4746,1.0628,13.0136,13.8953,11.8352,1.5169,1.0397,1.5661,1,6237.4066
2,3,3,47,42,36,23.5,14.0,12.0,22,15,17,11.0,5.0,5.6667,4,4,5,2.1063,2.4267,2.3789,8,9,6,2.8735,2.9565,2.1558,16.4793,16.167,15.6714,1.7561,1.4426,1.904,12.3395,12.0324,13.583,1.5522,1.3425,1.9123,1,5722.2919
1,4,3,40,43,50,40.0,10.75,16.6667,24,19,25,24.0,4.75,8.3333,7,6,4,2.4793,1.5578,1.8189,4,5,7,2.8246,2.7963,2.8768,13.3873,13.5739,14.6729,1.7655,1.1953,1.7261,11.5207,14.3484,12.956,1.6017,1.5282,1.5012,1,6663.5563
2,2,1,44,50,40,22.0,25.0,40.0,21,25,19,10.5,12.5,19.0,8,5,3,1.5343,2.3656,2.0814,4,5,7,2.122,2.2651,2.7585,15.9295,14.7778,11.971,1.0416,1.3355,1.9369,12.3855,11.9762,14.5294,1.0018,1.8061,1.5201,1,3902.7196
3,2,3,35,43,33,11.6667,21.5,11.0,17,19,19,5.6667,9.5,6.3333,8,5,3,1.5132,2.299,1.5362,8,6,6,2.3322,2.9571,2.5115,13.7136,13.5539,13.2748,1.2356,1.2492,1.3504,12.4193,14.0468,11.2418,1.4748,1.2917,1.7084,1,6035.4911
3,2,4,33,47,38,11.0,23.5,9.5,24,23,15,8.0,11.5,3.75,4,3,5,1.5482,1.5744,2.4134,5,4,4,2.5819,2.3513,2.5914,13.4491,15.3621,13.1034,1.0278,1.4387,1.3708,11.8406,11.7037,13.6289,1.5347,1.5174,1.1421,1,7473.4846
4,1,3,32,40,34,8.0,40.0,11.3333,22,24,21,5.5,24.0,7.0,6,8,6,1.5365,1.5511,1.5377,7,8,5,2.5433,2.0528,2.3324,15.7815,14.1378,15.8877,1.8729,1.8156,1.3378,14.3962,12.3078,11.7227,1.0866,1.6618,1.6025,1,6696.8017
2,4,1,35,30,34,17.5,7.5,34.0,23,15,22,11.5,3.75,22.0,5,7,4,2.2097,1.5889,2.0474,9,5,8,2.9769,2.1407,2.8104,12.285,11.492,13.8891,1.7669,1.3559,1.0985,11.7999,14.3262,12.1243,1.6646,1.5189,1.7472,1,6056.3117
1,4,3,33,43,42,33.0,10.75,14.0,18,17,16,18.0,4.25,5.3333,6,8,4,1.6747,2.3791,1.6295,4,7,5,2.328,2.9237,2.1806,12.0751,16.309,15.1089,1.8787,1.9032,1.1691,12.4754,13.7848,13.15,1.1918,1.7225,1.6589,1,5953.381
4,3,4,49,34,39,12.25,11.3333,9.75,19,23,24,4.75,7.6667,6.0,4,3,7,2.4415,1.8691,1.7907,7,9,8,2.8984,2.9733,2.516,15.1868,11.7971,13.9676,1.2791,1.7554,1.9879,14.9358,13.7595,12.5095,1.5777,1.2143,1.8582,1,8011.318
1,3,4,45,41,43,45.0,13.6667,10.75,20,16,17,20.0,5.3333,4.25,5,8,5,2.0011,1.8148,1.6706,4,6,5,2.6932,2.5467,2.629,13.9082,15.0522,12.8421,1.2838,1.7581,1.6353,11.3795,14.7882,11.8308,1.4516,1.0206,1.3405,1,5058.5767
3,3,1,36,41,48,12.0,13.6667,48.0,20,16,25,6.6667,5.3333,25.0,8,6,3,2.1838,1.581,2.1794,7,7,4,2.8884,2.398,2.8054,14.9383,11.8731,12.3117,1.3059,1.2197,1.7142,12.5989,11.5682,14.2654,1.1313,1.5047,1.2091,1,4005.9183
4,1,2,39,33,46,9.75,33.0,23.0,21,17,20,5.25,17.0,10.0,4,7,8,2.4034,1.8857,2.4559,5,8,6,2.8666,2.0715,2.5533,14.4096,16.3346,13.5697,1.1796,1.8235,1.8418,12.6494,13.3177,12.3575,1.2239,1.2656,1.1506,1,4752.4464
2,2,3,42,49,32,21.0,24.5,10.6667,23,19,18,11.5,9.5,6.0,6,8,8,1.638,2.026,2.2795,5,4,4,2.452,2.7886,2.6811,16.4674,13.7872,16.2738,1.9108,1.3991,1.5362,12.0822,13.6651,11.2887,1.061,1.3656,1.4902,1,5217.8922
1,3,4,42,45,41,42.0,15.0,10.25,20,25,23,20.0,8.3333,5.75,5,7,6,1.8448,2.404,1.9826,6,4,4,2.1243,2.9318,2.9225,16.2073,12.2745,13.7118,1.9337,1.9426,1.4101,14.2842,11.3594,11.6879,1.0707,1.8145,1.0224,1,5839.0917
3,4,4,43,47,45,14.3333,11.75,11.25,19,19,18,6.3333,4.75,4.5,8,8,3,2.2259,1.7118,2.3883,5,8,8,2.692,2.5076,2.8478,16.2409,12.4392,14.6357,1.005,1.5178,1.6984,12.1048,12.7219,14.9758,1.079,1.2758,1.9521,1,7333.2825
3,2,2,40,44,32,13.3333,22.0,16.0,22,22,21,7.3333,11.0,10.5,5,5,6,2.3763,1.7707,1.7561,7,9,7,2.9615,2.2928,2.9443,15.2577,13.033,12.4773,1.6409,1.6213,1.8671,11.868,12.7896,12.3231,1.2425,1.5084,1.3215,1,4414.362
4,2,4,36,38,42,9.0,19.0,10.5,25,25,19,6.25,12.5,4.75,6,8,3,1.9582,2.4148,2.4073,9,7,4,2.4104,2.5508,2.6051,11.908,14.0539,14.9999,1.3369,1.2666,1.5298,12.6246,11.9205,11.5266,1.538,1.2232,1.7421,1,6675.7658
2,3,4,50,48,37,25.0,16.0,9.25,18,22,22,9.0,7.3333,5.5,8,5,6,2.4485,1.5531,1.6081,6,8,8,2.7179,2.6256,2.3076,13.75,12.6477,13.6658,1.2701,1.629,1.4219,12.441,12.6872,12.8931,1.0985,1.5862,1.6503,1,5968.6249
3,1,1,50,41,37,16.6667,41.0,37.0,25,18,21,8.3333,18.0,21.0,5,7,7,1.9897,1.6301,1.8287,8,8,9,2.2447,2.3926,2.9984,13.7845,11.6189,11.6428,1.6745,1.2301,1.0373,13.9629,12.238,14.6085,1.8469,1.225,1.1404,1,4283.5518
4,4,4,48,48,43,12.0,12.0,10.75,25,24,24,6.25,6.0,6.0,4,6,7,1.9869,2.4451,1.7939,4,7,6,2.341,2.3213,2.2154,12.1478,12.0356,15.2859,1.3151,1.481,1.8791,12.1113,11.2773,14.1976,1.876,1.3886,1.2509,1,9398.5477
3,1,4,45,43,47,15.0,43.0,11.75,18,18,19,6.0,18.0,4.75,8,6,4,2.0676,1.5398,2.2879,6,7,9,2.9201,2.3471,2.7914,16.216,13.2861,12.2118,1.1284,1.3152,1.9194,14.7205,14.7472,12.7661,1.1199,1.2681,1.3377,1,6049.1129
3,1,3,37,45,32,12.3333,45.0,10.6667,20,25,18,6.6667,25.0,6.0,3,6,3,1.843,1.5374,2.1041,5,9,7,2.4003,2.7538,2.2354,14.151,11.6621,12.2677,1.0901,1.5955,1.8788,12.4101,13.2487,12.2784,1.3609,1.3287,1.9182,1,4277.2622
2,3,4,31,37,34,15.5,12.3333,8.5,23,23,23,11.5,7.6667,5.75,3,4,5,1.9996,2.2882,1.8513,5,8,8,2.9638,2.6195,2.0242,15.368,14.7734,12.4246,1.0238,1.5591,1.8387,12.2621,12.917,11.5671,1.314,1.7201,1.2844,1,6667.6605
3,1,2,43,44,47,14.3333,44.0,23.5,25,15,19,8.3333,15.0,9.5,7,5,8,1.9929,1.9093,2.2717,4,6,6,2.7431,2.9134,2.3387,15.8589,16.2754,14.8658,1.1176,1.6377,1.105,14.0869,13.8977,13.1514,1.4062,1.5664,1.4415,1,3870.1638
1,4,4,41,37,37,41.0,9.25,9.25,19,21,18,19.0,5.25,4.5,7,4,3,2.4632,2.3052,2.337,4,7,6,2.1008,2.7008,2.8537,15.8364,14.0157,13.3656,1.9133,1.9208,1.7638,12.6081,14.3883,14.9306,1.5738,1.0464,1.2507,1,8069.5773
2,2,1,48,40,48,24.0,20.0,48.0,15,15,21,7.5,7.5,21.0,5,6,7,1.9465,1.5942,2.3649,8,6,7,2.263,2.3724,2.1382,12.7975,13.743,11.2499,1.1018,1.7158,1.9776,14.6029,13.9525,12.43,1.5448,1.2913,1.2477,1,3482.0066
2,3,2,43,47,42,21.5,15.6667,21.0,25,21,20,12.5,7.0,10.0,6,4,5,1.5866,1.7824,2.1862,5,4,8,2.9515,2.563,2.6026,14.1486,15.0316,12.794,1.994,1.5734,1.1856,11.7105,13.2168,13.3459,1.0273,1.9438,1.8636,1,5039.3244
4,4,3,33,34,33,8.25,8.5,11.0,22,25,25,5.5,6.25,8.3333,7,6,6,2.0471,1.5352,1.9447,8,5,8,2.4294,2.9978,2.2556,16.1436,15.7727,14.4929,1.7873,1.2122,1.4132,13.1831,13.6536,12.1031,1.6469,1.2393,1.785,1,7605.5208
3,2,1,47,50,42,15.6667,25.0,42.0,20,20,16,6.6667,10.0,16.0,7,3,6,1.704,1.5853,1.667,5,4,8,2.1053,2.3069,2.0275,15.5368,12.0145,13.4414,1.5055,1.386,1.4074,12.9134,13.7325,11.4721,1.9728,1.6296,1.1925,1,4880.1311
1,4,2,41,33,33,41.0,8.25,16.5,17,20,15,17.0,5.0,7.5,6,7,3,1.8412,2.0835,1.9307,6,9,6,2.9649,2.1683,2.0269,12.4683,14.9633,15.7283,1.5208,1.9761,1.7626,13.7288,13.568,13.5859,1.8457,1.6781,1.764,1,6748.2313
1,1,3,30,33,48,30.0,33.0,16.0,21,22,20,21.0,22.0,6.6667,6,3,3,2.0741,2.431,2.0368,5,4,5,2.0558,2.6337,2.2174,16.1841,12.4324,13.9214,1.217,1.8244,1.8971,13.1466,12.2033,11.6507,1.1839,1.3164,1.5643,1,3229.0306
1,4,4,48,40,43,48.0,10.0,10.75,16,15,23,16.0,3.75,5.75,7,3,6,2.0476,1.8638,2.2159,4,4,8,2.5571,2.9889,2.239,15.4481,11.4078,16.0753,1.7425,1.6175,1.3523,13.1699,13.931,14.6354,1.097,1.2558,1.5088,1,8747.0322
2,4,2,41,46,48,20.5,11.5,24.0,21,16,19,10.5,4.0,9.5,3,8,7,1.5689,1.9509,1.7651,7,9,9,2.0806,2.2463,2.8628,16.53,13.8694,11.9495,1.91,1.3648,1.5265,14.8769,14.5229,14.5275,1.0993,1.6832,1.593,1,6935.1432
4,2,4,37,47,50,9.25,23.5,12.5,16,18,16,4.0,9.0,4.0,7,4,4,1.9079,2.2194,2.3498,6,8,7,2.1621,2.7638,2.8093,15.5812,13.2785,12.5683,1.4019,1.0128,1.0108,13.5818,12.242,12.1524,1.5271,1.6121,1.3946,1,6619.6774
4,4,4,34,50,42,8.5,12.5,10.5,21,24,25,5.25,6.0,6.25,7,8,8,1.9406,1.8631,1.7799,7,9,9,2.5158,2.2862,2.3057,14.7648,15.7709,14.7255,1.8041,1.6222,1.7584,11.3812,12.4155,12.5611,1.3458,1.9039,1.8297,1,9296.8859
4,3,1,45,31,44,11.25,10.3333,44.0,15,20,18,3.75,6.6667,18.0,4,3,3,1.9624,2.2552,2.0123,9,7,9,2.7207,2.6055,2.1375,13.4782,12.1951,11.7015,1.8401,1.4736,1.0176,11.2929,12.2726,14.0693,1.156,1.5294,1.2411,1,7515.4654
3,3,2,32,47,46,10.6667,15.6667,23.0,24,19,25,8.0,6.3333,12.5,8,4,3,2.0006,1.7418,1.6173,7,8,8,2.3306,2.0988,2.5828,14.2954,11.6151,15.7241,1.8659,1.7154,1.2059,11.6179,12.0186,13.8356,1.2642,1.3224,1.9335,1,7281.9586
1,2,3,42,39,30,42.0,19.5,10.0,21,15,16,21.0,7.5,5.3333,7,3,5,1.5075,1.6324,1.6165,7,5,8,2.7232,2.2034,2.6906,15.0752,11.7453,16.2923,1.4681,1.1565,1.2683,11.5653,11.8057,13.694,1.2991,1.1682,1.5084,1,4515.5504
2,3,4,48,42,47,24.0,14.0,11.75,19,17,22,9.5,5.6667,5.5,4,4,3,2.4522,1.8224,2.2622,5,6,8,2.9154,2.5959,2.0605,13.1497,14.0714,14.0266,1.6767,1.3032,1.9757,14.0693,12.0402,13.705,1.0103,1.9332,1.4061,1,8485.0539
4,2,3,49,30,38,12.25,15.0,12.6667,22,25,20,5.5,12.5,6.6667,5,6,4,1.6196,1.5809,1.635,5,4,8,2.5499,2.2023,2.1853,14.7769,13.8739,13.3145,1.2616,1.8434,1.1273,12.0232,12.673,13.6691,1.0069,1.5849,1.1601,1,6799.2311
1,1,1,33,36,32,33.0,36.0,32.0,25,16,19,25.0,16.0,19.0,5,7,5,2.1837,2.4659,2.471,8,4,8,2.337,2.9881,2.4398,13.7072,11.383,14.6249,1.7535,1.6306,1.4987,13.4443,12.3282,13.7345,1.1876,1.3319,1.9558,1,2599.6392
2,1,3,31,37,33,15.5,37.0,11.0,22,17,20,11.0,17.0,6.6667,4,4,8,1.8493,2.1559,1.7839,8,8,4,2.0116,2.0258,2.0417,14.803,11.9784,14.2205,1.5505,1.7862,1.5137,14.8198,14.3305,14.0812,1.432,1.38,1.2749,1,5001.7168
1,1,3,36,44,30,36.0,44.0,10.0,16,22,23,16.0,22.0,7.6667,4,6,8,2.4577,2.1826,2.4209,5,7,6,2.9642,2.7373,2.5669,11.5215,12.3507,11.9865,1.3562,1.5539,1.1328,11.7165,13.3562,11.2275,1.7552,1.0552,1.4983,1,4567.4576
3,1,4,36,43,48,12.0,43.0,12.0,22,18,24,7.3333,18.0,6.0,4,6,7,2.2807,2.4085,2.4145,5,6,9,2.8922,2.793,2.3434,11.3755,13.842,14.472,1.0136,1.6943,1.6163,14.2814,11.9872,14.9394,1.5358,1.5338,1.7739,1,5299.1845
1,2,4,39,46,36,39.0,23.0,9.0,21,16,21,21.0,8.0,5.25,3,8,7,1.5229,2.195,1.7068,8,8,6,2.8216,2.3044,2.3888,15.3975,11.8921,11.972,1.3785,1.5879,1.115,12.6254,12.8807,12.5256,1.8233,1.8719,1.5644,1,5551.2825
3,3,3,33,43,32,11.0,14.3333,10.6667,18,22,25,6.0,7.3333,8.3333,8,7,6,1.8365,1.5118,2.3071,5,5,8,2.789,2.9578,2.5095,14.7121,11.7719,12.1212,1.3452,1.3497,1.2944,12.3181,14.0823,13.5271,1.6357,1.2781,1.0939,1,7155.5571
1,4,3,40,36,46,40.0,9.0,15.3333,15,22,20,15.0,5.5,6.6667,8,6,7,1.8813,2.2679,2.4286,7,6,4,2.0703,2.2179,2.5533,16.5571,13.2862,13.1734,1.256,1.9339,1.0114,13.5225,13.3676,13.5207,1.2447,1.8463,1.2304,1,6659.8182
3,4,2,30,32,38,10.0,8.0,19.0,18,17,17,6.0,4.25,8.5,5,4,3,2.2744,1.6082,2.1183,9,5,6,2.471,2.7737,2.6671,15.6155,14.2638,15.2365,1.3893,1.9035,1.3264,12.0253,12.6936,12.936,1.0244,1.22,1.014,1,5967.093
2,3,4,46,44,45,23.0,14.6667,11.25,21,21,22,10.5,7.0,5.5,7,3,4,1.7379,1.513,1.7471,5,9,7,2.1569,2.669,2.5168,14.7818,15.2545,14.685,1.252,1.3451,1.7579,12.6966,12.879,12.1108,1.9136,1.9791,1.3546,1,7753.0786
1,1,4,43,37,43,43.0,37.0,10.75,16,20,24,16.0,20.0,6.0,4,3,6,2.253,2.0595,2.3946,6,4,9,2.1722,2.514,2.3012,14.5038,14.9822,13.9602,1.9809,1.2496,1.7732,13.6911,13.48,14.5943,1.7793,1.0672,1.137,1,5474.3039
2,4,2,30,33,50,15.0,8.25,25.0,20,20,23,10.0,5.0,11.5,7,3,4,1.693,2.335,1.8776,4,9,5,2.195,2.1846,2.8645,13.6543,11.452,15.4844,1.6526,1.7479,1.0804,13.73,14.4819,13.8809,1.949,1.4627,1.1038,1,6094.8267
2,2,2,32,36,42,16.0,18.0,21.0,23,23,19,11.5,11.5,9.5,7,7,7,2.3069,1.9118,1.9686,6,4,8,2.4541,2.335,2.5436,14.5065,16.5365,16.1227,1.1488,1.1396,1.3578,11.494,13.4072,12.9661,1.515,1.2002,1.3652,1,4782.1857
1,1,2,48,41,48,48.0,41.0,24.0,23,21,18,23.0,21.0,9.0,5,4,8,1.5466,2.3069,2.2407,7,6,9,2.0199,2.6071,2.4874,13.5495,15.9115,14.7751,1.4766,1.5989,1.3198,12.6134,12.2374,12.6851,1.2586,1.6385,1.6451,1,2531.3117
4,1,2,37,37,37,9.25,37.0,18.5,18,24,24,4.5,24.0,12.0,7,5,5,2.2872,1.9012,1.8281,4,5,8,2.7597,2.1761,2.1707,14.2883,14.3789,12.0957,1.4524,1.8752,1.3142,12.6777,11.4853,12.4732,1.6836,1.5484,1.6239,1,4913.451
3,4,2,44,35,41,14.6667,8.75,20.5,19,17,19,6.3333,4.25,9.5,7,6,6,1.8066,1.5997,1.8718,9,4,9,2.8039,2.2672,2.3021,13.9711,14.9769,12.3694,1.4469,1.1967,1.8569,11.3646,14.2578,14.9331,1.8623,1.5447,1.6748,1,7098.4987
1,1,3,34,33,47,34.0,33.0,15.6667,16,19,15,16.0,19.0,5.0,5,8,8,2.2403,1.9615,1.7967,7,8,8,2.8831,2.2446,2.9628,12.4865,13.9906,11.2524,1.5623,1.5598,1.3106,11.7575,11.3096,11.8576,1.7414,1.8741,1.0271,1,3239.9699
1,4,4,31,30,46,31.0,7.5,11.5,23,19,21,23.0,4.75,5.25,6,5,4,1.943,1.7929,1.9501,5,4,9,2.0454,2.7538,2.969,15.7138,14.2216,12.492,1.5935,1.0223,1.8003,13.2213,12.3905,11.9812,1.7827,1.1393,1.698,1,8261.6577
